MEASURE,Measure,REGIONTYPE,Geography Level,ASGS_2016,Region,FREQUENCY,Frequency,TIME,Time,Value,Flag Codes,Flags
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031306,Lynbrook - Lyndhurst,A,Annual,2001,2001,1507,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031306,Lynbrook - Lyndhurst,A,Annual,2002,2002,2057,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031306,Lynbrook - Lyndhurst,A,Annual,2003,2003,2658,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031306,Lynbrook - Lyndhurst,A,Annual,2004,2004,3320,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031306,Lynbrook - Lyndhurst,A,Annual,2005,2005,4091,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031306,Lynbrook - Lyndhurst,A,Annual,2006,2006,5130,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031306,Lynbrook - Lyndhurst,A,Annual,2007,2007,6319,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031306,Lynbrook - Lyndhurst,A,Annual,2008,2008,7660,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031306,Lynbrook - Lyndhurst,A,Annual,2009,2009,9002,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031306,Lynbrook - Lyndhurst,A,Annual,2010,2010,10529,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031306,Lynbrook - Lyndhurst,A,Annual,2011,2011,12107,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031306,Lynbrook - Lyndhurst,A,Annual,2012,2012,12994,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031306,Lynbrook - Lyndhurst,A,Annual,2013,2013,14042,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031306,Lynbrook - Lyndhurst,A,Annual,2014,2014,14794,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031306,Lynbrook - Lyndhurst,A,Annual,2015,2015,15459,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031306,Lynbrook - Lyndhurst,A,Annual,2016,2016,16067,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031306,Lynbrook - Lyndhurst,A,Annual,2017,2017,16614,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031306,Lynbrook - Lyndhurst,A,Annual,2018,2018,17132,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031306,Lynbrook - Lyndhurst,A,Annual,2019,2019,17486,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031308,Pearcedale - Tooradin,A,Annual,2001,2001,6938,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031308,Pearcedale - Tooradin,A,Annual,2002,2002,7043,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031308,Pearcedale - Tooradin,A,Annual,2003,2003,7181,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031308,Pearcedale - Tooradin,A,Annual,2004,2004,7311,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031308,Pearcedale - Tooradin,A,Annual,2005,2005,7537,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031308,Pearcedale - Tooradin,A,Annual,2006,2006,7571,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031308,Pearcedale - Tooradin,A,Annual,2007,2007,7559,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031308,Pearcedale - Tooradin,A,Annual,2008,2008,7552,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031308,Pearcedale - Tooradin,A,Annual,2009,2009,7574,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031308,Pearcedale - Tooradin,A,Annual,2010,2010,7623,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031308,Pearcedale - Tooradin,A,Annual,2011,2011,7706,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031308,Pearcedale - Tooradin,A,Annual,2012,2012,7718,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031308,Pearcedale - Tooradin,A,Annual,2013,2013,7752,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031308,Pearcedale - Tooradin,A,Annual,2014,2014,7811,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031308,Pearcedale - Tooradin,A,Annual,2015,2015,7896,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031308,Pearcedale - Tooradin,A,Annual,2016,2016,8035,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031308,Pearcedale - Tooradin,A,Annual,2017,2017,8092,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031308,Pearcedale - Tooradin,A,Annual,2018,2018,8155,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031308,Pearcedale - Tooradin,A,Annual,2019,2019,8176,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031457,Narre Warren South (East),A,Annual,2001,2001,5948,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031457,Narre Warren South (East),A,Annual,2002,2002,7538,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031457,Narre Warren South (East),A,Annual,2003,2003,9071,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031457,Narre Warren South (East),A,Annual,2004,2004,9973,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031457,Narre Warren South (East),A,Annual,2005,2005,10714,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031457,Narre Warren South (East),A,Annual,2006,2006,11480,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031457,Narre Warren South (East),A,Annual,2007,2007,11978,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031457,Narre Warren South (East),A,Annual,2008,2008,12413,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031457,Narre Warren South (East),A,Annual,2009,2009,12828,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031457,Narre Warren South (East),A,Annual,2010,2010,13045,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031457,Narre Warren South (East),A,Annual,2011,2011,13157,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031457,Narre Warren South (East),A,Annual,2012,2012,13296,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031457,Narre Warren South (East),A,Annual,2013,2013,13476,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031457,Narre Warren South (East),A,Annual,2014,2014,13561,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031457,Narre Warren South (East),A,Annual,2015,2015,13604,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031457,Narre Warren South (East),A,Annual,2016,2016,13713,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031457,Narre Warren South (East),A,Annual,2017,2017,13814,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031457,Narre Warren South (East),A,Annual,2018,2018,13871,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031457,Narre Warren South (East),A,Annual,2019,2019,13864,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031458,Narre Warren South (West),A,Annual,2001,2001,8362,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031458,Narre Warren South (West),A,Annual,2002,2002,9828,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031458,Narre Warren South (West),A,Annual,2003,2003,11753,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031458,Narre Warren South (West),A,Annual,2004,2004,12711,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031458,Narre Warren South (West),A,Annual,2005,2005,13780,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031458,Narre Warren South (West),A,Annual,2006,2006,14680,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031458,Narre Warren South (West),A,Annual,2007,2007,15546,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031458,Narre Warren South (West),A,Annual,2008,2008,16150,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031458,Narre Warren South (West),A,Annual,2009,2009,16405,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031458,Narre Warren South (West),A,Annual,2010,2010,16512,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031458,Narre Warren South (West),A,Annual,2011,2011,16483,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031458,Narre Warren South (West),A,Annual,2012,2012,16755,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031458,Narre Warren South (West),A,Annual,2013,2013,16968,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031458,Narre Warren South (West),A,Annual,2014,2014,17126,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031458,Narre Warren South (West),A,Annual,2015,2015,17321,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031458,Narre Warren South (West),A,Annual,2016,2016,17513,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031458,Narre Warren South (West),A,Annual,2017,2017,17718,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031458,Narre Warren South (West),A,Annual,2018,2018,17825,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212031458,Narre Warren South (West),A,Annual,2019,2019,17860,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041309,Clarinda - Oakleigh South,A,Annual,2001,2001,12807,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041309,Clarinda - Oakleigh South,A,Annual,2002,2002,12626,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041309,Clarinda - Oakleigh South,A,Annual,2003,2003,12500,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041309,Clarinda - Oakleigh South,A,Annual,2004,2004,12455,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041309,Clarinda - Oakleigh South,A,Annual,2005,2005,12367,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041309,Clarinda - Oakleigh South,A,Annual,2006,2006,12334,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041309,Clarinda - Oakleigh South,A,Annual,2007,2007,12241,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041309,Clarinda - Oakleigh South,A,Annual,2008,2008,12224,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041309,Clarinda - Oakleigh South,A,Annual,2009,2009,12223,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041309,Clarinda - Oakleigh South,A,Annual,2010,2010,12234,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041309,Clarinda - Oakleigh South,A,Annual,2011,2011,12199,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041309,Clarinda - Oakleigh South,A,Annual,2012,2012,12218,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041309,Clarinda - Oakleigh South,A,Annual,2013,2013,12248,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041309,Clarinda - Oakleigh South,A,Annual,2014,2014,12272,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041309,Clarinda - Oakleigh South,A,Annual,2015,2015,12290,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041309,Clarinda - Oakleigh South,A,Annual,2016,2016,12323,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041309,Clarinda - Oakleigh South,A,Annual,2017,2017,12354,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041309,Clarinda - Oakleigh South,A,Annual,2018,2018,12361,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041309,Clarinda - Oakleigh South,A,Annual,2019,2019,12340,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041310,Clayton South,A,Annual,2001,2001,11290,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041310,Clayton South,A,Annual,2002,2002,11132,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041310,Clayton South,A,Annual,2003,2003,11009,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041310,Clayton South,A,Annual,2004,2004,10961,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041310,Clayton South,A,Annual,2005,2005,10947,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041310,Clayton South,A,Annual,2006,2006,10961,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041310,Clayton South,A,Annual,2007,2007,11068,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041310,Clayton South,A,Annual,2008,2008,11456,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041310,Clayton South,A,Annual,2009,2009,11884,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041310,Clayton South,A,Annual,2010,2010,12078,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041310,Clayton South,A,Annual,2011,2011,12254,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041310,Clayton South,A,Annual,2012,2012,12569,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041310,Clayton South,A,Annual,2013,2013,12823,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041310,Clayton South,A,Annual,2014,2014,13000,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041310,Clayton South,A,Annual,2015,2015,13141,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041310,Clayton South,A,Annual,2016,2016,13296,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041310,Clayton South,A,Annual,2017,2017,13507,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041310,Clayton South,A,Annual,2018,2018,13827,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041310,Clayton South,A,Annual,2019,2019,14288,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041311,Dandenong,A,Annual,2001,2001,22534,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041311,Dandenong,A,Annual,2002,2002,22665,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041311,Dandenong,A,Annual,2003,2003,22687,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041311,Dandenong,A,Annual,2004,2004,22724,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041311,Dandenong,A,Annual,2005,2005,22980,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041311,Dandenong,A,Annual,2006,2006,23246,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041311,Dandenong,A,Annual,2007,2007,24232,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041311,Dandenong,A,Annual,2008,2008,25250,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041311,Dandenong,A,Annual,2009,2009,25915,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041311,Dandenong,A,Annual,2010,2010,26613,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041311,Dandenong,A,Annual,2011,2011,27414,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041311,Dandenong,A,Annual,2012,2012,28577,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041311,Dandenong,A,Annual,2013,2013,29850,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041311,Dandenong,A,Annual,2014,2014,30987,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041311,Dandenong,A,Annual,2015,2015,31909,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041311,Dandenong,A,Annual,2016,2016,32700,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041311,Dandenong,A,Annual,2017,2017,33396,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041311,Dandenong,A,Annual,2018,2018,33934,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041311,Dandenong,A,Annual,2019,2019,34295,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041312,Dandenong North,A,Annual,2001,2001,23088,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041312,Dandenong North,A,Annual,2002,2002,22990,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041312,Dandenong North,A,Annual,2003,2003,22860,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041312,Dandenong North,A,Annual,2004,2004,22832,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041312,Dandenong North,A,Annual,2005,2005,22815,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041312,Dandenong North,A,Annual,2006,2006,22847,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041312,Dandenong North,A,Annual,2007,2007,22875,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041312,Dandenong North,A,Annual,2008,2008,22965,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041312,Dandenong North,A,Annual,2009,2009,23010,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041312,Dandenong North,A,Annual,2010,2010,22983,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041312,Dandenong North,A,Annual,2011,2011,22949,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041312,Dandenong North,A,Annual,2012,2012,23056,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041312,Dandenong North,A,Annual,2013,2013,23178,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041312,Dandenong North,A,Annual,2014,2014,23302,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041312,Dandenong North,A,Annual,2015,2015,23449,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041312,Dandenong North,A,Annual,2016,2016,23684,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041312,Dandenong North,A,Annual,2017,2017,23820,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041312,Dandenong North,A,Annual,2018,2018,23915,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041312,Dandenong North,A,Annual,2019,2019,23960,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041313,Dingley Village,A,Annual,2001,2001,10390,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041313,Dingley Village,A,Annual,2002,2002,10395,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041313,Dingley Village,A,Annual,2003,2003,10381,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041313,Dingley Village,A,Annual,2004,2004,10370,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041313,Dingley Village,A,Annual,2005,2005,10375,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041313,Dingley Village,A,Annual,2006,2006,10374,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041313,Dingley Village,A,Annual,2007,2007,10420,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041313,Dingley Village,A,Annual,2008,2008,10454,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041313,Dingley Village,A,Annual,2009,2009,10505,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041313,Dingley Village,A,Annual,2010,2010,10549,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041313,Dingley Village,A,Annual,2011,2011,10568,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041313,Dingley Village,A,Annual,2012,2012,10597,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041313,Dingley Village,A,Annual,2013,2013,10616,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041313,Dingley Village,A,Annual,2014,2014,10608,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041313,Dingley Village,A,Annual,2015,2015,10603,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041313,Dingley Village,A,Annual,2016,2016,10611,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041313,Dingley Village,A,Annual,2017,2017,10642,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041313,Dingley Village,A,Annual,2018,2018,10687,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041313,Dingley Village,A,Annual,2019,2019,10753,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041314,Keysborough,A,Annual,2001,2001,17094,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041314,Keysborough,A,Annual,2002,2002,16860,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041314,Keysborough,A,Annual,2003,2003,16805,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041314,Keysborough,A,Annual,2004,2004,16922,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041314,Keysborough,A,Annual,2005,2005,17335,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041314,Keysborough,A,Annual,2006,2006,18050,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041314,Keysborough,A,Annual,2007,2007,18929,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041314,Keysborough,A,Annual,2008,2008,19777,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041314,Keysborough,A,Annual,2009,2009,20489,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041314,Keysborough,A,Annual,2010,2010,20479,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041314,Keysborough,A,Annual,2011,2011,20848,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041314,Keysborough,A,Annual,2012,2012,21808,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041314,Keysborough,A,Annual,2013,2013,23054,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041314,Keysborough,A,Annual,2014,2014,24327,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041314,Keysborough,A,Annual,2015,2015,25758,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041314,Keysborough,A,Annual,2016,2016,27471,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041314,Keysborough,A,Annual,2017,2017,28749,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041314,Keysborough,A,Annual,2018,2018,29856,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041314,Keysborough,A,Annual,2019,2019,30889,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041316,Noble Park North,A,Annual,2001,2001,8299,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041316,Noble Park North,A,Annual,2002,2002,8120,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041316,Noble Park North,A,Annual,2003,2003,8028,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041316,Noble Park North,A,Annual,2004,2004,7947,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041316,Noble Park North,A,Annual,2005,2005,7861,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041316,Noble Park North,A,Annual,2006,2006,7804,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041316,Noble Park North,A,Annual,2007,2007,7769,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041316,Noble Park North,A,Annual,2008,2008,7764,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041316,Noble Park North,A,Annual,2009,2009,7802,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041316,Noble Park North,A,Annual,2010,2010,7762,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041316,Noble Park North,A,Annual,2011,2011,7753,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041316,Noble Park North,A,Annual,2012,2012,7754,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041316,Noble Park North,A,Annual,2013,2013,7763,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041316,Noble Park North,A,Annual,2014,2014,7783,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041316,Noble Park North,A,Annual,2015,2015,7826,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041316,Noble Park North,A,Annual,2016,2016,7871,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041316,Noble Park North,A,Annual,2017,2017,7906,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041316,Noble Park North,A,Annual,2018,2018,7928,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041316,Noble Park North,A,Annual,2019,2019,7936,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041317,Springvale,A,Annual,2001,2001,18557,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041317,Springvale,A,Annual,2002,2002,18581,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041317,Springvale,A,Annual,2003,2003,18603,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041317,Springvale,A,Annual,2004,2004,18641,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041317,Springvale,A,Annual,2005,2005,18716,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041317,Springvale,A,Annual,2006,2006,19033,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041317,Springvale,A,Annual,2007,2007,19245,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041317,Springvale,A,Annual,2008,2008,19586,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041317,Springvale,A,Annual,2009,2009,19969,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041317,Springvale,A,Annual,2010,2010,20353,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041317,Springvale,A,Annual,2011,2011,20712,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041317,Springvale,A,Annual,2012,2012,20940,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041317,Springvale,A,Annual,2013,2013,21132,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041317,Springvale,A,Annual,2014,2014,21505,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041317,Springvale,A,Annual,2015,2015,22188,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041317,Springvale,A,Annual,2016,2016,22761,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041317,Springvale,A,Annual,2017,2017,23256,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041317,Springvale,A,Annual,2018,2018,23642,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041317,Springvale,A,Annual,2019,2019,23915,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041318,Springvale South,A,Annual,2001,2001,11607,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041318,Springvale South,A,Annual,2002,2002,11602,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041318,Springvale South,A,Annual,2003,2003,11603,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041318,Springvale South,A,Annual,2004,2004,11678,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041318,Springvale South,A,Annual,2005,2005,11738,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041318,Springvale South,A,Annual,2006,2006,12064,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041318,Springvale South,A,Annual,2007,2007,12217,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041318,Springvale South,A,Annual,2008,2008,12452,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,212041318,Springvale South,A,Annual,2009,2009,12650,,
